rank,stock_code,name,closing_price,market_cap,score,mom_20d,drawdown_from_high,volume_surprise,past_glory_1y,fallen_angel_score,vcp_score
1,035250,강원랜드,17430,3728982915000,0.5605673161788807,-0.07680084745762716,-0.15797101449275364,1.5391050555626582,0.4100817438692097,0.0,0.0
2,096530,씨젠,27500,1436214835000,0.5354345720218137,0.12016293279022405,-0.24965893587994548,3.188416983413838,0.7086247086247086,0.0,0.0
3,028670,팬오션,4690,2507131011280,0.5195488415309751,0.19338422391857502,-0.013669821240799185,1.8443462123596053,0.5823627287853577,0.0,0.0
4,082740,HSD엔진,57600,4806555379200,0.5184476428160315,0.28859060402684555,-0.025380710659898442,1.1144044372535813,1.955,0.0,0.0
5,195940,HK이노엔,54500,1543979059500,0.5088729866175673,0.08349900596421467,-0.01446654611211573,1.1892285616101939,0.7472353870458135,0.0,0.0
6,000270,기아차,149700,58444825800600,0.49930589425241084,0.23719008264462804,-0.15423728813559323,0.8089195485678015,1.177121771217712,0.0,0.0
7,112610,씨에스윈드,40050,1688964690150,0.49838964328159413,-0.08036739380022961,-0.24433962264150944,1.2958464373417504,0.7637271214642263,0.0,0.0
8,009520,포스코엠텍,20450,851593276350,0.4906547815369861,0.2584615384615385,-0.046620046620046596,2.675136999616491,1.058541266794626,0.0,0.0
9,108320,LX세미콘,54700,889657210000,0.4794959993814732,0.0874751491053678,-0.19558823529411762,2.6584002675092298,0.4734561213434454,0.0,0.0
10,023590,다우기술,51400,2306144113800,0.46703171351397305,0.30456852791878175,-0.04283054003724396,4.057024847696164,2.0703259005145798,0.0,0.0
11,293490,카카오게임즈,17200,1544334869200,0.46673041468594945,0.12565445026178002,-0.27118644067796616,3.7742006489218505,0.8294573643410852,0.0,0.0
12,214430,아이쓰리시스템,117300,857136319500,0.46548324969901883,0.48293299620733254,-0.058587479935794495,1.4934530592543176,1.918032786885246,0.0,0.0
13,053030,바이넥스,16170,528503319960,0.4629058359431414,0.0547945205479452,-0.3045161290322581,3.1503453238672763,0.81640625,0.0,0.0
14,068760,셀트리온제약,74000,3232462080000,0.46022037628226165,0.2032520325203253,-0.010695187165775444,2.9202905495962757,0.6808988764044943,0.0,0.0
15,294870,HDC현대산업개발,21350,1407121495500,0.4600454284038885,0.009456264775413725,-0.23339317773788149,2.257561919509186,0.7548834278512917,0.0,0.0
16,017960,한국카본,34850,1809009552200,0.4579694949523431,0.09591194968553451,-0.148962148962149,0.45128309520040244,2.3759274525968674,0.0,0.0
17,014620,성광벤드,31950,848507779800,0.45487763258850006,0.1789667896678966,-0.17654639175257736,1.6046420690736511,0.7206208425720622,0.0,0.0
18,376300,디어유,38500,913928631000,0.4506320063239593,-0.038701622971285876,-0.39082278481012656,1.659868699352206,1.0619902120717781,0.4150499721229892,0.0
19,034230,파라다이스,16960,1567198280640,0.44417479857543657,0.032258064516129004,-0.29333333333333333,1.395658380657347,1.4870466321243523,0.0,0.0
20,272290,이녹스첨단소재,31000,617757398000,0.4421554683327778,0.33047210300429186,-0.037267080745341574,1.504881070672887,0.6495901639344261,0.0,0.0
21,253450,스튜디오드래곤,48600,1460843002800,0.43606958404256485,0.1435294117647059,-0.1473684210526316,1.4649021617038913,0.5702479338842976,0.0,0.0
22,003620,쌍용차,3980,805452149760,0.43500162919436774,0.10863509749303613,-0.18526100307062432,15.427827765403059,0.5458860759493671,0.0,0.0
23,038500,삼표시멘트,6760,729514228560,0.4338500657497352,0.4010362694300518,0.0,4.583038362359604,1.3595113438045376,-0.0,0.0
24,383310,에코프로에이치엔,36450,764536271400,0.4305741702316921,0.4100580270793037,0.0,11.238018886271798,0.653061224489796,-0.0,0.0
25,086900,메디톡스,138000,1007192586000,0.42911699378280777,0.15771812080536907,-0.2446633825944171,3.351355230981395,0.6297948260481714,0.0,0.0
26,213420,덕산네오룩스,39500,980831570500,0.42877139492375077,0.04221635883905006,-0.23597678916827858,2.1260226543105616,1.2576419213973797,0.0,0.0
27,103140,풍산,124600,3491825038800,0.4258845453200023,0.1855375832540438,-0.2764227642276422,0.6591876803262275,2.4509018036072145,0.0,0.0
28,039440,에스티아이,33600,521036779200,0.4242920932941604,0.10891089108910901,-0.06925207756232687,1.8413362723992774,1.1272834413671187,0.0,0.0
29,066570,LG전자,99900,16272350061300,0.4235099856670946,0.08000000000000007,-0.10483870967741937,0.8677299601124412,0.7410296411856474,0.0,0.0
30,005880,대한해운,1957,631616544380,0.4226000252886016,0.09451901565995535,-0.0636363636363636,2.786551056058151,0.532258064516129,0.0,0.0
31,417200,LS머트리얼즈,15000,1014789885000,0.42213890886817057,0.14068441064638781,-0.0625,2.501361260396329,0.7679558011049723,0.0,0.0
32,065350,신성델타테크,72500,1992586230000,0.4215087562411683,0.2350936967632027,-0.25869120654396727,2.8052916577458538,0.9482071713147411,0.0,0.0
33,455900,엔젤로보틱스,38200,581329624600,0.4212930373633664,0.27121464226289516,-0.13083048919226392,0.7207998803315048,1.2550025654181631,0.0,0.0
34,161890,한국콜마,68100,1607505743700,0.42062630211530516,0.09838709677419355,-0.38482384823848237,1.5555593462743058,0.9732620320855614,0.0,0.0
35,102710,이엔에프테크놀로지,54900,784402196400,0.4196774590768247,0.19218241042345285,-0.14218750000000002,2.4025471737243214,2.53395913859746,0.0,0.0
36,010130,고려아연,1801000,37592217169000,0.4161877788448241,0.3685410334346504,-0.05903866248693834,0.5100263244893531,1.9766718506998444,0.0,0.0
37,100090,삼강엠앤티,18780,1173339262620,0.41427158816175663,-0.05628140703517592,-0.40380952380952384,1.140397347392338,1.6992287917737787,0.6861647692496021,0.0
38,011780,금호석유,147900,3850094641800,0.40990015666543606,0.17942583732057416,-0.034595300261096584,0.6464742529002052,0.6816684961580681,0.0,0.0
39,192650,드림텍,8060,555253730460,0.4087472273003175,0.15307582260371966,-0.047281323877068515,3.696029160792115,0.5381818181818181,0.0,0.0
40,388720,유일로보틱스,145700,1704223031500,0.4086195494453195,0.7407407407407407,-0.002054794520547909,1.7001168030102372,3.7868852459016393,0.0,0.0
41,032500,케이엠더블유,18530,758434919770,0.40835140994465097,0.2247191011235956,-0.017497348886532316,3.374352873294259,1.7940740740740742,0.0,0.0
42,180640,한진칼,116600,7784481731400,0.40709741685711714,-0.11128048780487809,-0.29333333333333333,1.1509640888125798,1.2510231923601638,0.0,0.0
43,006730,서부T&D,14980,972605306540,0.40466733338852956,0.1693989071038251,-0.051898734177215244,1.301503510896901,2.0384615384615383,0.0,0.0
44,060370,LS마린솔루션,31300,1635076130200,0.40206565784857273,0.02960526315789469,-0.1459754433833561,1.902374485567826,1.827932098765432,0.0,0.0
45,015760,한국전력,59400,38132666173800,0.4011477956694265,0.23364485981308403,-0.14532374100719425,0.7401616744975372,2.45771144278607,0.0,0.0
46,018290,브이티,19820,692547229160,0.39886288399479386,0.11851015801354392,-0.564873765093304,1.9777630501173704,1.8829113924050631,0.0,0.0
47,161390,한국타이어앤테크놀로지,65000,8051879485000,0.39439173970337177,0.09983079526226724,-0.10344827586206895,0.711928681495753,1.0166898470097356,0.0,0.0
48,052690,한전기술,133900,5117658000000,0.39357601121750135,0.47142857142857153,-0.09404600811907982,0.9310851589060251,1.9678714859437751,0.0,0.0
49,011200,현대상선,20000,18864759400000,0.3930817139907182,-0.03147699757869249,-0.23809523809523814,1.1326858409000078,0.49487471526195903,0.0,0.0
50,420770,기가비스,55200,699701841600,0.39146021693487704,0.7980456026058631,-0.13070866141732285,1.2613453060742266,1.8863636363636362,0.0,0.0
51,036460,한국가스공사,39900,3683288700000,0.39132122383114576,-0.023255813953488413,-0.19148936170212771,1.08586513103227,0.6672297297297298,0.0,0.0
52,006280,녹십자,170100,1987880113800,0.3913069396434335,0.0848214285714286,-0.04438202247191014,1.1010716286610005,0.592128801431127,0.0,0.0
53,241710,코스메카코리아,86600,924888000000,0.3903305262535694,0.2886904761904763,-0.024774774774774744,1.362780795201809,1.2886597938144329,0.0,0.0
54,229640,LS전선아시아,42000,1286244918000,0.3900912439558966,0.19658119658119655,-0.18128654970760238,1.4171134567918617,0.9655172413793103,0.0,0.0
55,222080,씨아이에스,11860,917630010540,0.38935419332107724,0.7138728323699421,0.0,1.6372760768598378,0.9006410256410255,-0.0,0.0
56,030520,한글과컴퓨터,26550,641972203200,0.3871886565289891,0.13704496788008558,-0.26044568245125344,4.232703838442724,1.071552221581073,0.0,0.0
57,011790,SKC,116900,4426804036200,0.3865534864380163,0.10283018867924532,-0.3541436464088398,1.5622316003827152,1.1071012805587892,0.39207288444098554,0.0
58,140860,파크시스템스,298500,2088448384500,0.3858260728838387,0.3981264637002342,-0.0370967741935484,2.5912573805262387,0.7098731384445671,0.0,0.0
59,003380,하림지주,13080,1465033522680,0.3849793504161485,0.21111111111111103,-0.09480968858131489,2.8193348365066457,1.838899803536346,0.0,0.0
60,192820,코스맥스,195000,2213154255000,0.3821646295830443,0.16626794258373212,-0.32055749128919864,0.9679300477183741,0.928763440860215,0.0,0.0
61,336260,두산퓨얼셀,34750,2275906978500,0.38190805775585135,0.19006849315068486,-0.24946004319654425,1.1978752945600006,2.704,0.0,0.0
62,028260,삼성물산,302000,51332916288000,0.37877510900565364,0.2583333333333333,-0.02580645161290318,0.9442074212348245,1.8677150786308974,0.0,0.0
63,067160,아프리카TV,73600,846014851200,0.3781788666436192,0.06976744186046502,-0.45842531272994846,2.9406773569789437,1.1201248049921997,0.5134935640251217,0.0
64,051900,LG생활건강,275000,4208176225000,0.37476439238543785,0.04166666666666674,-0.2264416315049227,1.06998397784347,0.39685658153241654,0.0,0.0
65,137400,피엔티,51200,1212965273600,0.36859455064879976,0.30114358322744605,-0.0019493177387914784,3.2271528756854693,0.7272727272727273,0.0,0.0
66,039030,이오테크닉스,350000,4311842500000,0.36780152064271354,0.37254901960784315,-0.012693935119887145,1.5239029037018437,2.1879496402877696,0.0,0.0
67,352820,하이브,379500,16208321283000,0.365304470871295,0.17492260061919507,-0.03557814485387545,0.7949188606983257,0.8782816229116945,0.0,0.0
68,112040,위메이드,32150,1091443728450,0.36156166076619656,0.2757936507936507,-0.27914798206278024,2.715476224186057,0.897872340425532,0.0,0.0
69,032190,다우데이타,25800,988140000000,0.36080537533729434,0.31164209456024405,-0.011494252873563204,3.4987842603083266,1.693498452012384,0.0,0.0
70,051600,한전KPS,57800,2601000000000,0.36058639910154916,0.09885931558935357,-0.11620795107033643,0.969862218365474,0.7210526315789474,0.0,0.0
71,036830,솔브레인홀딩스,56100,1176083541600,0.3596912927058852,0.4458762886597938,-0.015789473684210575,9.923490216889869,1.2754491017964074,0.0,0.0
72,042660,대우조선해양,143400,43939680699600,0.358627432881083,0.20504201680672263,-0.05905511811023623,0.6153484684636582,2.4954128440366974,0.0,0.0
73,047040,대우건설,5190,2157081491220,0.3583985198643926,0.3675889328063242,-0.09895833333333337,1.6577117319828116,0.9591836734693877,0.0,0.0
74,007390,네이처셀,24150,1556106602400,0.35758703728862273,0.08539325842696632,-0.386277001270648,2.5520547693514017,1.5786369593709044,0.6097911507608068,0.0
75,042000,카페24,39400,955570327600,0.35751236910856504,0.304635761589404,-0.4347202295552367,4.468990772466054,1.366723259762309,0.5941422492223524,0.0
76,214370,케어젠,109200,5865678000000,0.3573153872503415,0.6877897990726429,-0.015329125338142457,1.9619017176869689,3.8747252747252743,0.0,0.0
77,074600,원익QnC,27850,732120800000,0.35600718238319895,0.3685503685503686,-0.005357142857142838,1.6770859137302507,0.8360655737704918,0.0,0.0
78,281740,레이크머티리얼즈,25650,1685988556200,0.3503902902673727,0.7191689008042896,-0.0019455252918287869,1.6207178504005928,1.4452901998097052,0.0,0.0
79,005850,에스엘,57500,2670789900000,0.34917328310063445,0.34032634032634035,-0.18323863636363635,0.6883892669683462,1.621973929236499,0.0,0.0
80,002380,KCC,466000,4141095486000,0.34910609016475075,0.11616766467065864,-0.03319502074688796,0.8274630054237226,1.0865800865800868,0.0,0.0
81,010120,LS산전,572000,17160000000000,0.3483973237313435,0.2314316469321851,-0.01718213058419249,2.1375342483965714,2.964577656675749,0.0,0.0
82,017670,SK텔레콤,69000,14820513657000,0.3476447442705069,0.2921348314606742,-0.014285714285714235,2.101762236715345,0.38888888888888884,0.0,0.0
83,214450,파마리서치,515000,5350668720000,0.3476417665422108,0.3005050505050506,-0.27769985974754563,1.3100883567941857,2.0535331905781584,0.0,0.0
84,323410,카카오뱅크,23500,11209768769500,0.3472866729024214,0.06334841628959276,-0.3935483870967742,1.6217245116770191,0.957070707070707,0.0,0.0
85,271560,오리온,117000,4625727444000,0.34710446181782845,0.08635097493036215,-0.08091123330714844,2.8046499282509267,0.31237113402061856,0.0,0.0
86,005290,동진쎄미켐,48450,2491032234300,0.34624301994906925,0.29372496662216285,0.0,2.999804457268913,1.3576642335766422,-0.0,0.0
87,079550,LIG넥스원,527000,11594000000000,0.34354195185464365,0.27294685990338174,-0.1892307692307692,0.6229970337665096,2.125,0.0,0.0
88,047810,한국항공우주,166800,16258847847600,0.3418535515442611,0.4657293497363797,-0.044126074498567314,0.6752377746862958,2.5575942915392456,0.0,0.0
89,015750,성우하이텍,8000,640000000000,0.34179455952342086,0.16448326055312945,-0.062133645955451344,1.1092150070472846,0.7678756476683939,0.0,0.0
90,348210,넥스틴,93400,978552267000,0.3407502636359185,0.29183955739972345,-0.002136752136752129,2.5900902898218403,1.2969325153374234,0.0,0.0
91,215600,신라젠,3830,529037271880,0.33911011360542087,0.10374639769452454,-0.1851063829787234,3.599286010672838,1.5093432995194873,0.0,0.0
92,008930,한미사이언스,40600,2776696930000,0.338690894948051,0.1032608695652173,-0.23106060606060608,2.3383713230348997,1.1773195876288658,0.0,0.0
93,004370,농심,409500,2490841899000,0.33766161228003916,-0.07874015748031493,-0.29274611398963735,0.9597416664135969,0.7492447129909365,0.0,0.0
94,012330,현대모비스,447000,40557464601000,0.3345804666232371,0.2246575342465753,-0.10510510510510507,0.9177791707023898,1.1530172413793105,0.0,0.0
95,010950,S-Oil,100500,11314570596000,0.3326326481384674,0.2079326923076923,-0.017595307917888547,0.8321280996460684,1.0459999999999998,0.0,0.0
96,036540,SFA반도체,6300,1036099908900,0.3324447974774891,0.5,-0.03522205206738127,2.1266239405379253,1.56078431372549,0.0,0.0
97,090430,아모레퍼시픽,133900,7832180430100,0.332220308157253,0.11120331950207474,-0.09710047201618344,1.0245944146263102,0.4874623871614845,0.0,0.0
98,069960,현대백화점,88500,2002649950500,0.3311071366313569,-0.02960526315789469,-0.11322645290581157,2.1751974080284824,1.1531823085221142,0.0,0.0
99,145020,휴젤,296500,3648145784500,0.3303975938817839,0.28077753779697634,-0.24362244897959184,2.27351837013122,0.880095923261391,0.0,0.0
100,084370,유진테크,102200,2342019492400,0.32940270657794835,0.3829499323410013,-0.062385321100917435,2.438829692088379,2.53322528363047,0.0,0.0
101,085660,차바이오텍,20150,1601341173900,0.32853314442082193,0.3934993084370677,-0.02421307506053272,2.381059403707445,1.2300215982721383,0.0,0.0
102,079370,제우스,20450,634297445500,0.32749898471894673,0.47228221742260623,-0.023866348448687402,6.82470811314103,0.8201563857515204,0.0,0.0
103,078600,대주전자재료,78700,1218322669100,0.32591128837189043,0.16765578635014844,-0.3430717863105175,2.2496858969331957,1.0339558573853989,0.35472108295943144,0.0
104,278280,천보,61000,713118182000,0.32419181800792124,0.17307692307692313,-0.2431761786600496,3.499205452171584,1.682196339434276,0.0,0.0
105,047050,포스코인터내셔널,63900,11241466153200,0.32411594107193464,0.2456140350877194,-0.050520059435364084,1.0749327274746432,0.7300771208226222,0.0,0.0
106,012510,더존비즈온,90000,2734450560000,0.3235457034996876,0.08303249097472931,-0.11417322834645671,1.7500985996999618,1.0381143430290871,0.0,0.0
107,031980,피에스케이홀딩스,73800,1591304751000,0.32180230783196545,0.627342888643881,-0.005390835579514808,1.2383823947471,1.4569536423841059,0.0,0.0
108,161580,필옵틱스,53200,1245026140400,0.31755334216385217,0.209090909090909,-0.09983079526226735,2.9544165659733745,1.4472049689440993,0.0,0.0
109,041190,우리기술투자,8280,695520000000,0.31699711764850885,0.09960159362549792,-0.36986301369863017,2.0400045567999037,1.4065934065934065,0.52024687641126,0.0
110,032640,LG유플러스,16020,6885850247100,0.3165406824228336,0.034215622982569416,-0.029090909090909056,1.027180903025879,0.6734279918864097,0.0,0.0
111,035720,다음,61800,27346204596000,0.3150598701550951,0.03344481605351168,-0.13687150837988826,1.2299599891105195,1.0056022408963585,0.0,0.0
112,033780,KT&G,143500,16929648557500,0.3149811568302822,-0.010344827586206917,-0.046511627906976716,1.0097253353330546,0.5909090909090908,0.0,0.0
113,189300,인텔리안테크,87000,933800058000,0.31464274362480826,0.5236427320490369,-0.007981755986317007,1.2603651050748437,1.8474025974025974,0.0,0.0
114,005420,코스모화학,17290,664078262120,0.3117657014744921,0.12199870214146658,-0.21050228310502284,3.0241770276339226,0.7244094488188977,0.0,0.0
115,298050,효성첨단소재,266500,1193906142000,0.3091188171183994,0.39164490861618795,-0.027372262773722622,3.334905753522038,0.771170006464124,0.0,0.0
116,047920,HLB제약,19990,655659126440,0.3065946629708951,0.3719972546328072,-0.39879699248120304,3.7866193816586677,1.6600000000000001,0.6620030075187971,0.0
117,003550,LG,91400,14095852869000,0.3035800664368985,0.10386473429951693,-0.03382663847780132,1.0273878400235776,0.6226415094339623,0.0,0.0
118,036930,주성엔지니어링,38350,1812740110350,0.3035391422197644,0.40476190476190466,-0.11635944700460832,1.9668695530403981,0.6660268714011517,0.0,0.0
119,034220,LG디스플레이,12130,6065000000000,0.3033950455909492,0.00663900414937757,-0.22343149807938545,2.053372019521137,1.1846153846153844,0.0,0.0
120,399720,가온칩스,74100,859591122000,0.2993543654814239,0.5749202975557917,-0.0040322580645161255,1.144009632697464,1.2545454545454544,0.0,0.0
121,011210,현대위아,85600,2327899104800,0.2993519428976325,0.19220055710306405,-0.12919633774160733,0.3557934284046652,1.6639566395663956,0.0,0.0
